Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","858","Uruguay","5111","Stocks","02122","Sheep","2021","2021","An","6233128","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5111","Stocks","02122","Sheep","2022","2022","An","6164000","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5111","Stocks","02122","Sheep","2019","2019","An","18197800","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5111","Stocks","02122","Sheep","2020","2020","An","18829200","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5111","Stocks","02122","Sheep","2021","2021","An","19327100","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5111","Stocks","02122","Sheep","2022","2022","An","19938000","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5111","Stocks","02122","Sheep","2019","2019","An","607702","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5111","Stocks","02122","Sheep","2020","2020","An","618694","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5111","Stocks","02122","Sheep","2021","2021","An","609861","E","Estimated value",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5111","Stocks","02122","Sheep","2022","2022","An","631632","I","Imputed value",""
"QCL","Crops and livestock products","887","Yemen","5111","Stocks","02122","Sheep","2019","2019","An","9717779","A","Official figure",""
"QCL","Crops and livestock products","887","Yemen","5111","Stocks","02122","Sheep","2020","2020","An","9866017","A","Official figure",""
"QCL","Crops and livestock products","887","Yemen","5111","Stocks","02122","Sheep","2021","2021","An","10359317","A","Official figure",""
"QCL","Crops and livestock products","887","Yemen","5111","Stocks","02122","Sheep","2022","2022","An","10487333","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5111","Stocks","02122","Sheep","2019","2019","An","165236","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5111","Stocks","02122","Sheep","2020","2020","An","206017","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5111","Stocks","02122","Sheep","2021","2021","An","222609","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5111","Stocks","02122","Sheep","2022","2022","An","260560","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5111","Stocks","02122","Sheep","2019","2019","An","352608","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5111","Stocks","02122","Sheep","2020","2020","An","354934","I","Imputed value",""
"QCL","Crops and livestock products","716","Zimbabwe","5111","Stocks","02122","Sheep","2021","2021","An","354483","E","Estimated value",""
"QCL","Crops and livestock products","716","Zimbabwe","5111","Stocks","02122","Sheep","2022","2022","An","354008","E","Estimated value",""
